(0, {'lat': 14.576605856079937, 'lon': 120.95449447631837})
(227, 245, {u'route_id': 9, u'road_path': [72482693, 68123886, 68123881, 68123877, 59739488, 68124651, 67785728, 191592947, 68068071, 43087636, 4216779422, 4216779424], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(227, 229, {u'route_id': 3, u'road_path': [4216779424, 68068081, 72487712, 67785704, 68124650, 67785034, 68123881, 67784688, 68123096, 43097197, 68122515, 68121415, 67783970, 67783969, 67783967, 67783965], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(228, 246, {u'route_id': 7, u'road_path': [68123877, 68123881, 67784688, 68123096, 43097197, 68122515, 68121415, 67783970], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(229, 247, {u'route_id': 9, u'road_path': [43087964, 67781798, 68065856, 67782768, 68066400, 68066420, 68066422, 67783965], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(230, 248, {u'route_id': 7, u'road_path': [1085382909, 79641283, 26580574, 29670472, 79639846, 60447372, 43095796, 104973410, 79641358], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(231, 249, {u'route_id': 9, u'road_path': [322498630, 322498615, 61090375, 322496975, 130167629, 61090449, 61090447, 247006350, 29670455], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(232, 250, {u'route_id': 7, u'road_path': [61090326, 61090334, 61090323, 61090324, 61090349, 32928967, 61090983, 130167461, 130167504, 130167503], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(233, 251, {u'route_id': 9, u'road_path': [61090317, 61090351, 61090345, 61090341, 61090332, 61090328], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(234, 252, {u'route_id': 9, u'road_path': [1904024407], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(235, 253, {u'route_id': 8, u'road_path': [1904024407, 1904024406, 134583072, 394324815], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(236, 254, {u'route_id': 9, u'road_path': [1399440631, 660582705, 1733946791, 660582703, 1733946756, 1399440585, 1733946727], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(236, 239, {u'route_id': 3, u'road_path': [4214976404, 244113478, 244113483, 244113484, 244114305, 31461005, 244117273, 244117402, 1371377990, 1399440708, 1371377993, 1371377980, 1733946761, 1733946748, 1733946791, 660582703, 1733946756, 1399440585, 1733946727], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(237, 255, {u'route_id': 5, u'road_path': [1371318555, 925215417, 50613617, 1371377993, 1399440708, 1371377989, 1371377979, 1763785359], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(238, 256, {u'route_id': 9, u'road_path': [244113482, 244114346, 244117281, 244117273, 660582815, 660582816, 56110088, 660582824, 660582823], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(239, 257, {u'route_id': 9, u'road_path': [1904012148, 1904012146, 56115213, 1904012133, 1399440591, 4214976419, 4214976401, 4214976404], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(239, 241, {u'route_id': 8, u'road_path': [1904012092, 1904012084, 1904012086, 257533748, 159499902, 1904024386, 134616336, 25250039, 25250110, 4214976401, 4214976404], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(240, 258, {u'route_id': 7, u'road_path': [1904024386, 1908388804, 1904024396, 1904024404], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(241, 259, {u'route_id': 9, u'road_path': [1904012092, 1904012097, 1904012099, 257533749, 1904024403, 501555402, 501555403, 1791531043], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(242, 260, {u'route_id': 9, u'road_path': [56128107, 1763054224, 56129176, 56128822, 1763090527], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(243, 261, {u'route_id': 2, u'road_path': [191592819, 191593396, 191591897, 56128108, 191593540], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(244, 262, {u'route_id': 9, u'road_path': [67765307, 1125892694, 1125892716, 2326819776, 2326819801, 2326819837], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(245, 263, {u'route_id': 9, u'road_path': [68066394, 67783972, 68121419, 68122537, 43097202, 68122617, 68123095, 67784708, 68123886, 72482693], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(246, 264, {u'route_id': 7, u'road_path': [67783970, 68066427, 67782770, 68065866, 67781785, 43095792, 43086336, 43084127], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(247, 265, {u'route_id': 9, u'road_path': [61090309, 61090307, 60447330, 61090313, 60447297, 61090297, 60447543, 43087964], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(247, 250, {u'route_id': 5, u'road_path': [43087964, 43088582, 43095794, 43095796, 104973410, 79641358, 61091102, 79641303, 130167616, 247006350, 29670455, 29670458, 61090319, 61090326], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(248, 266, {u'route_id': 7, u'road_path': [79637363, 79637563, 79636933, 79636658, 60447744, 1085382911, 1085382909], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(249, 267, {u'route_id': 9, u'road_path': [29670455, 29670458, 12067407, 12067409, 1365497867, 33469417, 1137719247, 1841276344, 60450335, 60450403], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(250, 268, {u'route_id': 7, u'road_path': [33452562, 33469414, 32928963, 130168800, 130168799, 61090326], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(251, 269, {u'route_id': 9, u'road_path': [61090328, 32929021, 32928961, 32928962, 32929025, 1185883917], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(252, 270, {u'route_id': 9, u'road_path': [1904024407], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(253, 271, {u'route_id': 8, u'road_path': [4737423916, 660582765, 31462174, 134583070, 1904024406, 1904024407], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(254, 272, {u'route_id': 9, u'road_path': [4737423917, 4737423916, 660582765, 31462174, 134583070, 1904024406, 134583072, 56112423, 243983931, 1399440631], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(255, 273, {u'route_id': 5, u'road_path': [1763785359, 660582817, 660582799, 660582804, 660582806, 660582695, 660582778, 660582781, 660582759], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(256, 274, {u'route_id': 9, u'road_path': [660582823, 660582824, 660582800, 660582803, 660582805, 660582779, 660582780, 134286631, 31461465, 31461468, 31461469, 31461470], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(257, 275, {u'route_id': 9, u'road_path': [1904012219, 134266733, 1904012249, 134570634, 1904012270, 134266944, 31461470, 31461477, 1904024411, 56115213, 1904012146, 1904012148], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(257, 260, {u'route_id': 3, u'road_path': [56128107, 1630895515, 56128104, 134255284, 1791531043, 501555403, 501555402, 159499905, 1904024405, 1904024404, 56115211, 56115213, 1904012146, 1904012148], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(258, 276, {u'route_id': 7, u'road_path': [1904024404, 1904024405, 159499905, 165747886, 1904012176, 1904012202, 1904012212], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(259, 277, {u'route_id': 9, u'road_path': [1791531043, 134255284, 56128104, 68098889, 56118772, 134253938, 2270172355, 134253943], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(260, 278, {u'route_id': 9, u'road_path': [1483494921, 1483494925, 134256896, 1483494948, 134256095, 552617121, 56128556, 56128264, 56128834, 56128248, 56128107], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(261, 279, {u'route_id': 2, u'road_path': [191593540, 56128108, 31461808, 68099824, 67755137, 31461810, 67750943], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(262, 280, {u'route_id': 9, u'road_path': [2326819837, 2326819846, 68097992, 68097804, 68097682, 43100134, 1655369848, 1655369838, 43098358], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(263, 281, {u'route_id': 9, u'road_path': [72482709, 43095790, 191591131, 67780816, 67781804, 68065852, 67782775, 68066394], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(263, 265, {u'route_id': 5, u'road_path': [68066394, 68066396, 68066425, 67782771, 68065864, 67781800, 67781785, 43095792, 60447544, 61090303, 60447298, 61090312, 60447329, 61090309], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(264, 282, {u'route_id': 7, u'road_path': [43084127, 60447546, 60448400, 60448397, 60447260, 60448383, 60447304, 43082809], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(265, 283, {u'route_id': 9, u'road_path': [60447167, 60447226, 60447225, 60447114, 60446863, 61090305, 61090309], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(266, 284, {u'route_id': 7, u'road_path': [79635407, 1732606038, 79634401, 79634705, 60447849, 60447758, 191592529, 79637363], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(267, 285, {u'route_id': 9, u'road_path': [60450403, 60450456, 79634406], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(268, 286, {u'route_id': 7, u'road_path': [117087896, 60450457, 60450589, 33452562], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(269, 287, {u'route_id': 9, u'road_path': [1185883917, 32929018, 32929101, 33469409, 117086764], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(270, 288, {u'route_id': 9, u'road_path': [1904024407, 1904024406, 134583072, 56112423, 243983990, 660582827, 243985496, 4737423916, 660582765, 31462174, 243985498, 660582762, 243985500, 1904032518, 2972446171, 1904032520, 1904032521, 1904032526, 2189326044, 2189326048, 434290489, 434290490, 434290501, 434290502, 434290503], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(271, 289, {u'route_id': 8, u'road_path': [660582730, 660582707, 660582709, 660582711, 660582713, 660582718, 660582691, 660582693, 31462170, 2189326048, 434290489, 434290490, 134583070, 31462174, 243985498, 660582764, 1399440607, 4737423917, 4737423916], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(272, 290, {u'route_id': 9, u'road_path': [660582725, 660582726, 660582728, 660582730, 660582707, 660582709, 660582711, 660582713, 660582718, 660582691, 660582693, 31462170, 2189326048, 434290489, 434290490, 134583070, 31462174, 243985498, 660582764, 1399440607, 4737423917], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(273, 291, {u'route_id': 5, u'road_path': [660582759, 660582781, 660582780, 134286631, 168212955, 134287697], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(274, 292, {u'route_id': 9, u'road_path': [31461470, 134266944, 134294337, 134294322, 2542689569, 134294323], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(275, 293, {u'route_id': 9, u'road_path': [134248590, 1904024416, 134570632, 1904024415, 134570633, 1904012277, 134570634, 1904012249, 134266733, 1904012219], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(276, 294, {u'route_id': 7, u'road_path': [1904012212, 1904012202, 1904012206, 134294602, 1904012315, 1904012323, 134248035], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(277, 295, {u'route_id': 9, u'road_path': [134253943, 134252238, 1483494953], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(278, 296, {u'route_id': 9, u'road_path': [339268727, 339268726, 56118773, 56113540, 4393475656, 339268548, 1483494942, 134257959, 67754918, 1483494921], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(278, 287, {u'route_id': 3, u'road_path': [117086764, 117087067, 117087069, 117087896, 60450457, 60450456, 60450403, 60450322, 43088580, 79634401, 79634705, 79635406, 60723895, 191592226, 60723908, 60723918, 56130557, 56130632, 56130634, 1277947915, 1360328118, 333554764, 25783640, 1655369855, 1655369840, 43100136, 43100134, 68097682, 67758405, 68099824, 68099823, 56128556, 552617121, 134256095, 1483494948, 134256896, 1483494925, 1483494921], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(279, 297, {u'route_id': 2, u'road_path': [67750943, 31461810, 339267974, 339268754, 31461814, 67750942, 2270172389, 2270172383], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(280, 298, {u'route_id': 9, u'road_path': [43098358, 43101713, 43101715], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(281, 299, {u'route_id': 9, u'road_path': [333554764, 25783640, 709943847, 43099600, 1655369853, 1360353572, 72482709], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(282, 299, {u'route_id': 7, u'road_path': [43082809, 191592706, 1345725039, 60447039, 56123233, 3212755990, 1360328118, 333554764], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(283, 299, {u'route_id': 1, u'road_path': [333554764, 25783640, 709943847, 43099600, 1655369853, 1655369862, 72482712, 457325598, 3212755990, 56130946, 60447174, 251010113, 60448276, 56133521, 60447173, 60447167], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(283, 284, {u'route_id': 6, u'road_path': [60447167, 60447574, 60447778, 60447858, 191592226, 60723876, 60723897, 251010109, 79635407], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(283, 285, {u'route_id': 9, u'road_path': [79634406, 79634404, 79634403, 79634401, 79634705, 60447849, 60447851, 60447855, 60447777, 60447778, 60447574, 60447167], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(284, 296, {u'route_id': 7, u'road_path': [339268727, 339268726, 225947589, 243464339, 2270172389, 67750942, 333553426, 67750943, 67750944, 68099823, 68099824, 67758405, 68097682, 43100134, 1655369851, 1655369840, 1655369855, 25783640, 709943847, 43099600, 1655369853, 1655369862, 72482712, 457325598, 3212755990, 56130946, 60447174, 60447564, 56130734, 60447787, 60447779, 60447778, 60447858, 191592226, 60723876, 60723897, 251010109, 79635407], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(284, 299, {u'route_id': 2, u'road_path': [333554764, 25783640, 709943847, 43099600, 1655369853, 1655369862, 72482712, 457325598, 3212755990, 56130946, 60447174, 60447564, 56130734, 60447787, 60447779, 60447778, 60447858, 191592226, 60723876, 60723897, 251010109, 79635407], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(284, 286, {u'route_id': 3, u'road_path': [79635407, 79635408, 79635409, 79634404, 60450403, 60450456, 60450457, 117087896], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(285, 287, {u'route_id': 4, u'road_path': [79634406, 79634408, 60450457, 117087896, 117087069, 117087067, 117086764], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(286, 287, {u'route_id': 7, u'road_path': [117086764, 117087067, 117087069, 117087896], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(288, 290, {u'route_id': 9, u'road_path': [434290503, 434290502, 434290501, 434290490, 134583070, 31462174, 243985588, 660582740, 660582739, 660582721, 660582723, 660582725], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(288, 293, {u'route_id': 4, u'road_path': [434290503, 434290502, 434290501, 434290490, 134583070, 31462174, 243985498, 660582762, 243985500, 134593190, 660582758, 660582782, 660582781, 660582780, 134286631, 31461465, 31461468, 134294322, 134294337, 134268580, 134266986, 134248593, 134248591, 134248590], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(289, 290, {u'route_id': 8, u'road_path': [660582725, 660582726, 660582728, 660582730], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(289, 291, {u'route_id': 5, u'road_path': [134287697, 134287347, 134287344, 1904032518, 243985500, 660582762, 243985498, 31462174, 243985588, 660582746, 660582750, 660582722, 660582724, 660582726, 660582728, 660582730], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(292, 293, {u'route_id': 9, u'road_path': [134294323, 2542689569, 134294322, 134268567, 134268580, 134266986, 134248593, 134248591, 134248590], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(292, 294, {u'route_id': 7, u'road_path': [134248035, 1904012323, 1904012315, 134294602, 1904012206, 31461477, 31461470, 31461469, 31461468, 134294322, 2542689569, 134294323], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(293, 298, {u'route_id': 0, u'road_path': [134248590, 134248032, 134248030, 134566524, 134570228, 134572495, 134248035, 689573831, 134252238, 134253943, 134248019, 134251267, 134251782, 134250921, 56113540, 56118773, 339268726, 225947589, 243464339, 2270172389, 67750942, 31461814, 339268768, 67745266, 1479806389, 43100709, 1483485744, 43101715], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(295, 296, {u'route_id': 9, u'road_path': [1483494953, 134248022, 134248019, 134251267, 134251782, 134250921, 56113540, 56118773, 339268726, 339268727], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(295, 297, {u'route_id': 2, u'road_path': [2270172383, 2270172389, 243464339, 225947589, 339268726, 56118773, 56113540, 134250921, 134251782, 134251267, 134248019, 134248022, 1483494953], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(296, 298, {u'route_id': 1, u'road_path': [339268727, 339268726, 225947589, 243464339, 2270172389, 67750942, 31461814, 339268768, 67745266, 1479806389, 43100709, 1483485744, 43101715], u'lat_long_road_path': [[14.5888203, 120.960145]]})
(298, 299, {u'route_id': 9, u'road_path': [43101715, 1483485750, 43100139, 1655369857, 43100226, 25783640, 709943847, 43099600, 1655369853, 1655369862, 72482712, 333554764], u'lat_long_road_path': [[14.5888203, 120.960145]]})
